date,optionID,optionK,optionName,volumeValue,open,high,low,close,SettlementPrice,volume,open interest,uplimit,downlimit,Delta,Gamma,Vega,Theta,Rho
2016/12/30,10000778,2.35,50ETF购2017年1月2.35,"4,099,875.00",0.019,0.0216,0.018,0.02,0.02,"20,860","87,394",0.2396,0.0001,0.302,3.292,0.214,-0.276,0.048
2016/12/30,10000779,2.4,50ETF购2017年1月2.40,"1,262,660.00",0.0094,0.0115,0.0091,0.0103,0.0103,"12,328","68,052",0.2254,0.0001,0.177,2.342,0.159,-0.21,0.028
2016/12/30,10000780,2.45,50ETF购2017年1月2.45,"225,169.00",0.0054,0.006,0.0047,0.0051,0.0051,"4,211","42,497",0.2162,0.0001,0.097,1.491,0.106,-0.144,0.016
2016/12/30,10000781,2.5,50ETF购2017年1月2.50,"122,658.00",0.0033,0.0036,0.0028,0.0029,0.0029,"3,871","39,182",0.2086,0.0001,0.055,0.912,0.069,-0.099,0.009
2016/12/30,10000782,2.3,50ETF沽2017年1月2.30,"12,959,777.00",0.0522,0.0543,0.0455,0.049,0.049,"26,520","61,310",0.2807,0.0001,-0.519,3.561,0.245,-0.273,-0.089
2016/12/30,10000783,2.35,50ETF沽2017年1月2.35,"7,358,905.00",0.0889,0.0889,0.079,0.0822,0.0822,"8,844","24,651",0.3158,0.0001,-0.677,3.044,0.221,-0.245,-0.118
2016/12/30,10000784,2.4,50ETF沽2017年1月2.40,"3,222,715.00",0.1305,0.1305,0.1188,0.123,0.123,"2,606","14,043",0.3575,0.0001,-0.787,2.271,0.179,-0.201,-0.139
2016/12/30,10000785,2.45,50ETF沽2017年1月2.45,"1,876,578.00",0.1758,0.1758,0.1627,0.1683,0.1683,"1,116","5,025",0.4027,0.0001,-0.852,1.629,0.142,-0.164,-0.153
2016/12/30,10000786,2.5,50ETF沽2017年1月2.50,"1,637,231.00",0.2233,0.2233,0.2105,0.2161,0.2161,757,"3,438",0.4502,0.0001,-0.887,1.2,0.118,-0.146,-0.162
2016/12/30,10000787,2.3,50ETF购2017年3月2.30,"1,419,380.00",0.0725,0.0751,0.0674,0.07,0.0695,"2,024","8,706",0.296,0.0001,0.52,2.326,0.435,-0.183,0.255
2016/12/30,10000788,2.35,50ETF购2017年3月2.35,"957,904.00",0.0509,0.0557,0.0498,0.0512,0.0512,"1,844","8,523",0.2732,0.0001,0.412,2.166,0.425,-0.18,0.203
2016/12/30,10000789,2.4,50ETF购2017年3月2.40,"638,786.00",0.04,0.0424,0.0373,0.0384,0.0384,"1,607","11,854",0.2556,0.0001,0.324,1.888,0.392,-0.171,0.16
2016/12/30,10000790,2.45,50ETF购2017年3月2.45,"188,954.00",0.0284,0.0312,0.0278,0.0282,0.0282,656,"11,492",0.2404,0.0001,0.249,1.606,0.346,-0.154,0.124
2016/12/30,10000791,2.5,50ETF购2017年3月2.50,"135,745.00",0.0214,0.0229,0.0203,0.0209,0.0209,636,"9,439",0.2277,0.0001,0.192,1.327,0.298,-0.135,0.095
2016/12/30,10000792,2.3,50ETF沽2017年3月2.30,"1,611,071.00",0.0913,0.0993,0.0832,0.084,0.084,"1,866","11,205",0.318,0.0001,-0.477,1.865,0.435,-0.152,-0.268
2016/12/30,10000793,2.35,50ETF沽2017年3月2.35,"1,932,457.00",0.1234,0.1234,0.1154,0.116,0.116,"1,625","6,899",0.3495,0.0001,-0.564,1.758,0.43,-0.153,-0.32
2016/12/30,10000794,2.4,50ETF沽2017年3月2.40,"158,602.00",0.1601,0.1601,0.1517,0.155,0.1537,102,"5,735",0.3874,0.0001,-0.635,1.57,0.41,-0.151,-0.366
2016/12/30,10000795,2.45,50ETF沽2017年3月2.45,"108,834.00",0.1998,0.1998,0.1913,0.1947,0.1934,56,"4,293",0.4269,0.0001,-0.694,1.388,0.383,-0.142,-0.406
2016/12/30,10000796,2.5,50ETF沽2017年3月2.50,"118,299.00",0.2419,0.2419,0.2332,0.2371,0.2356,50,"3,610",0.4684,0.0128,-0.742,1.213,0.353,-0.132,-0.44
2016/12/30,10000797,2.3,50ETF购2017年6月2.30,"1,444,352.00",0.113,0.1172,0.1083,0.1104,0.1112,"1,288","5,185",0.3412,0.0001,0.554,1.56,0.639,-0.134,0.578
2016/12/30,10000798,2.35,50ETF购2017年6月2.35,"588,700.00",0.0943,0.0976,0.0906,0.096,0.0929,628,"4,761",0.3165,0.0001,0.48,1.498,0.644,-0.135,0.503
2016/12/30,10000799,2.4,50ETF购2017年6月2.40,"455,829.00",0.0785,0.081,0.075,0.079,0.0763,591,"10,377",0.2956,0.0001,0.413,1.422,0.63,-0.132,0.434
2016/12/30,10000800,2.45,50ETF购2017年6月2.45,"233,294.00",0.0637,0.0672,0.0614,0.0615,0.0615,365,"6,372",0.2766,0.0001,0.35,1.331,0.599,-0.125,0.37
2016/12/30,10000801,2.5,50ETF购2017年6月2.50,"355,955.00",0.0523,0.0557,0.0503,0.0512,0.051,677,"7,599",0.2604,0.0001,0.298,1.207,0.561,-0.118,0.316
2016/12/30,10000802,2.3,50ETF沽2017年6月2.30,"2,382,463.00",0.133,0.133,0.1205,0.1216,0.1213,"1,927","4,807",0.3577,0.0001,-0.447,1.195,0.639,-0.097,-0.571
2016/12/30,10000803,2.35,50ETF沽2017年6月2.35,"855,656.00",0.163,0.163,0.1498,0.1498,0.1519,553,"3,418",0.388,0.0001,-0.504,1.169,0.645,-0.098,-0.652
2016/12/30,10000804,2.4,50ETF沽2017年6月2.40,"553,183.00",0.1968,0.1968,0.1837,0.1842,0.1842,294,"5,490",0.4214,0.0001,-0.557,1.13,0.639,-0.095,-0.729
2016/12/30,10000805,2.45,50ETF沽2017年6月2.45,"636,150.00",0.2324,0.2324,0.2202,0.2202,0.2202,283,"3,042",0.4573,0.0017,-0.604,1.067,0.623,-0.092,-0.801
2016/12/30,10000806,2.5,50ETF沽2017年6月2.50,"527,991.00",0.2707,0.2707,0.2576,0.2576,0.2576,201,"4,363",0.4933,0.0377,-0.647,1.002,0.601,-0.087,-0.869
2016/12/30,10000809,2.55,50ETF购2017年1月2.55,"94,106.00",0.0021,0.0025,0.0019,0.0021,0.0021,"4,482","56,693",0.2029,0.0001,0.04,0.626,0.053,-0.084,0.006
2016/12/30,10000810,2.55,50ETF沽2017年1月2.55,"3,864,414.00",0.2718,0.2718,0.2593,0.2645,0.2645,"1,459","5,980",0.4998,0.0442,-0.913,0.908,0.098,-0.123,-0.17
2016/12/30,10000811,2.55,50ETF购2017年3月2.55,"314,876.00",0.016,0.0179,0.0154,0.0157,0.0157,"1,920","26,468",0.2172,0.0001,0.148,1.08,0.252,-0.118,0.074
2016/12/30,10000812,2.55,50ETF沽2017年3月2.55,"1,065,058.00",0.2859,0.2859,0.2769,0.2795,0.2797,379,"2,708",0.513,0.0574,-0.779,1.055,0.324,-0.123,-0.47
2016/12/30,10000813,2.55,50ETF购2017年6月2.55,"717,255.00",0.0435,0.0476,0.0411,0.042,0.042,"1,645","17,695",0.2451,0.0001,0.253,1.083,0.517,-0.11,0.268
2016/12/30,10000814,2.55,50ETF沽2017年6月2.55,"2,441,725.00",0.3,0.3068,0.2971,0.2971,0.2971,808,"6,561",0.5359,0.0803,-0.685,0.932,0.574,-0.081,-0.932
2016/12/30,10000817,2.25,50ETF购2017年1月2.25,"9,702,685.00",0.0574,0.0648,0.0572,0.0614,0.0614,"15,877","31,930",0.2853,0.0001,0.682,3.838,0.219,-0.273,0.108
2016/12/30,10000818,2.25,50ETF沽2017年1月2.25,"3,769,662.00",0.0274,0.028,0.0219,0.0242,0.0242,"15,416","58,040",0.2495,0.0001,-0.337,3.446,0.224,-0.245,-0.057
2016/12/30,10000819,2.25,50ETF购2017年3月2.25,"786,315.00",0.0957,0.0985,0.091,0.0937,0.0937,838,"4,126",0.3218,0.0001,0.64,2.291,0.409,-0.174,0.312
2016/12/30,10000820,2.25,50ETF沽2017年3月2.25,"1,779,172.00",0.0648,0.065,0.0578,0.058,0.058,"2,960","16,504",0.2859,0.0001,-0.382,1.85,0.416,-0.145,-0.212
2016/12/30,10000821,2.25,50ETF购2017年6月2.25,"1,155,607.00",0.1366,0.1405,0.1315,0.1335,0.1335,854,"1,867",0.3649,0.0001,0.635,1.56,0.608,-0.129,0.66
2016/12/30,10000822,2.25,50ETF沽2017年6月2.25,"2,143,330.00",0.1043,0.1043,0.0935,0.0944,0.0944,"2,217","7,239",0.3245,0.0001,-0.386,1.19,0.619,-0.094,-0.488
2016/12/30,10000825,2.2,50ETF购2017年1月2.20,"11,787,717.00",0.0918,0.1002,0.0912,0.097,0.097,"12,249","22,788",0.3191,0.0001,0.873,2.499,0.128,-0.176,0.137
2016/12/30,10000826,2.2,50ETF沽2017年1月2.20,"1,355,148.00",0.0112,0.0114,0.0078,0.0095,0.0095,"14,922","58,517",0.223,0.0001,-0.172,2.519,0.157,-0.167,-0.029
2016/12/30,10000827,2.2,50ETF购2017年3月2.20,"635,409.00",0.1208,0.1287,0.1195,0.1207,0.1226,514,"2,079",0.3505,0.0001,0.767,2.05,0.334,-0.148,0.372
2016/12/30,10000828,2.2,50ETF沽2017年3月2.20,"633,077.00",0.044,0.044,0.0372,0.0376,0.0376,"1,621","5,472",0.2548,0.0001,-0.287,1.7,0.372,-0.129,-0.158
2016/12/30,10000829,2.2,50ETF购2017年6月2.20,"738,398.00",0.1597,0.1668,0.1576,0.1595,0.1595,456,"1,581",0.3908,0.0001,0.723,1.487,0.542,-0.119,0.747
2016/12/30,10000830,2.2,50ETF沽2017年6月2.20,"1,328,978.00",0.0806,0.0806,0.0707,0.0707,0.0707,"1,809","3,346",0.2914,0.0001,-0.323,1.152,0.58,-0.088,-0.404
2016/12/30,10000831,2.2,50ETF购2017年2月2.20,"1,207,016.00",0.1066,0.1129,0.104,0.109,0.1081,"1,111","1,085",0.3335,0.0001,0.817,2.361,0.235,-0.151,0.264
2016/12/30,10000832,2.25,50ETF购2017年2月2.25,"2,832,983.00",0.0787,0.0806,0.0732,0.0778,0.0768,"3,694","3,471",0.3024,0.0001,0.656,2.916,0.326,-0.196,0.214
2016/12/30,10000833,2.3,50ETF购2017年2月2.30,"2,364,430.00",0.0525,0.0553,0.0496,0.0536,0.0536,"4,545","5,020",0.2779,0.0001,0.504,2.887,0.353,-0.216,0.165
2016/12/30,10000834,2.35,50ETF购2017年2月2.35,"1,138,283.00",0.0349,0.0373,0.033,0.0349,0.0349,"3,285","4,580",0.2558,0.0001,0.369,2.648,0.334,-0.203,0.121
2016/12/30,10000835,2.4,50ETF购2017年2月2.40,"778,500.00",0.0226,0.0244,0.0209,0.023,0.023,"3,427","3,570",0.2382,0.0001,0.262,2.175,0.288,-0.179,0.086
2016/12/30,10000836,2.2,50ETF沽2017年2月2.20,"1,130,003.00",0.0283,0.0283,0.0228,0.0229,0.0229,"4,611","4,934",0.2399,0.0001,-0.246,2.087,0.279,-0.141,-0.088
2016/12/30,10000837,2.25,50ETF沽2017年2月2.25,"1,669,908.00",0.0483,0.0483,0.038,0.0415,0.0415,"3,963","3,983",0.2701,0.0001,-0.369,2.396,0.334,-0.172,-0.133
2016/12/30,10000838,2.3,50ETF沽2017年2月2.30,"2,193,865.00",0.0744,0.0744,0.0643,0.0674,0.0674,"3,241","3,074",0.3006,0.0001,-0.493,2.415,0.353,-0.185,-0.179
2016/12/30,10000839,2.35,50ETF沽2017年2月2.35,"1,607,301.00",0.1082,0.1082,0.0971,0.1017,0.1017,"1,599","1,547",0.3354,0.0001,-0.599,2.156,0.342,-0.188,-0.221
2016/12/30,10000840,2.4,50ETF沽2017年2月2.40,"1,115,015.00",0.1463,0.1463,0.1352,0.1371,0.1371,806,"1,072",0.3727,0.0001,-0.693,1.909,0.311,-0.165,-0.258
2016/12/29,10000671,2.055,50ETF购2017年3月2.055A,"3,016,663.00",0.2261,0.2411,0.225,0.234,0.234,"1,271","20,263",0.4564,0.0008,1,0,0,-0.06,0.471
2016/12/29,10000672,2.104,50ETF购2017年3月2.104A,"753,660.00",0.185,0.1991,0.184,0.1942,0.193,386,"5,361",0.4143,0.0001,0.924,1.02,0.156,-0.099,0.441
2016/12/29,10000673,2.153,50ETF购2017年3月2.153A,"601,166.00",0.149,0.1602,0.1476,0.1551,0.155,387,"5,500",0.378,0.0001,0.825,1.611,0.282,-0.14,0.398
2016/12/29,10000674,2.202,50ETF购2017年3月2.202A,"312,010.00",0.1204,0.127,0.1164,0.1222,0.1216,247,"3,716",0.3468,0.0001,0.719,1.976,0.369,-0.169,0.35
2016/12/29,10000675,2.25,50ETF购2017年3月2.250A,"517,386.00",0.0876,0.1,0.0876,0.0952,0.094,531,"4,318",0.3198,0.0001,0.612,2.153,0.419,-0.186,0.3
2016/12/29,10000676,2.055,50ETF沽2017年3月2.055A,"418,159.00",0.0137,0.016,0.0101,0.011,0.011,"3,115","19,811",0.197,0.0001,-0.106,0.88,0.2,-0.075,-0.058
2016/12/29,10000677,2.104,50ETF沽2017年3月2.104A,"217,471.00",0.0234,0.0246,0.017,0.0176,0.0176,"1,020","13,456",0.2166,0.0001,-0.157,1.177,0.263,-0.096,-0.087
2016/12/29,10000678,2.153,50ETF沽2017年3月2.153A,"578,789.00",0.0366,0.0366,0.0274,0.0285,0.0285,"1,771","12,568",0.239,0.0001,-0.228,1.47,0.331,-0.119,-0.126
2016/12/29,10000679,2.202,50ETF沽2017年3月2.202A,"403,788.00",0.0527,0.0541,0.0437,0.0439,0.0439,812,"9,611",0.2651,0.0001,-0.312,1.699,0.387,-0.138,-0.174
2016/12/29,10000680,2.25,50ETF沽2017年3月2.250A,"555,138.00",0.0756,0.076,0.0628,0.0632,0.0637,813,"10,330",0.2965,0.0001,-0.4,1.829,0.423,-0.149,-0.225
2016/12/29,10000681,2.299,50ETF购2017年3月2.299A,"496,397.00",0.0669,0.0766,0.0669,0.0713,0.0713,678,"6,501",0.2969,0.0001,0.504,2.151,0.436,-0.192,0.248
2016/12/29,10000682,2.299,50ETF沽2017年3月2.299A,"608,259.00",0.1038,0.1038,0.088,0.0895,0.0895,652,"6,366",0.3286,0.0001,-0.491,1.837,0.436,-0.152,-0.279
2016/12/29,10000695,2.348,50ETF购2017年3月2.348A,"178,869.00",0.051,0.0584,0.051,0.0527,0.0527,314,"7,472",0.2755,0.0001,0.405,2.038,0.424,-0.185,0.201
2016/12/29,10000696,2.397,50ETF购2017年3月2.397A,"272,389.00",0.04,0.0444,0.04,0.0405,0.0405,633,"18,738",0.2579,0.0001,0.324,1.79,0.393,-0.177,0.161
2016/12/29,10000697,2.348,50ETF沽2017年3月2.348A,"555,213.00",0.1359,0.1359,0.119,0.1205,0.121,437,"8,740",0.3611,0.0001,-0.574,1.734,0.429,-0.15,-0.33
2016/12/29,10000698,2.397,50ETF沽2017年3月2.397A,"211,567.00",0.1718,0.1718,0.154,0.1557,0.1576,128,"8,076",0.3974,0.0001,-0.644,1.558,0.408,-0.146,-0.374
2016/12/29,10000727,2.153,50ETF购2017年6月2.153A,"691,306.00",0.181,0.1979,0.181,0.1907,0.1906,354,"6,285",0.4161,0.0001,0.768,1.279,0.493,-0.118,0.784
2016/12/29,10000728,2.202,50ETF购2017年6月2.202A,"290,951.00",0.1595,0.1697,0.1582,0.1633,0.1606,174,"4,257",0.389,0.0001,0.691,1.411,0.569,-0.129,0.711
2016/12/29,10000729,2.25,50ETF购2017年6月2.250A,"61,544.00",0.1361,0.1438,0.1349,0.1375,0.1371,44,"4,281",0.3653,0.0001,0.615,1.448,0.618,-0.137,0.635
2016/12/29,10000730,2.299,50ETF购2017年6月2.299A,"381,996.00",0.1147,0.123,0.1145,0.1158,0.1158,316,"3,629",0.3419,0.0001,0.542,1.441,0.641,-0.141,0.563
2016/12/29,10000731,2.348,50ETF购2017年6月2.348A,"299,577.00",0.097,0.1051,0.0963,0.097,0.0965,291,"4,656",0.3188,0.0001,0.475,1.41,0.643,-0.141,0.495
2016/12/29,10000732,2.153,50ETF沽2017年6月2.153A,"1,961,622.00",0.0721,0.0725,0.059,0.0591,0.0591,"2,917","19,529",0.2743,0.0001,-0.28,1.066,0.544,-0.085,-0.351
2016/12/29,10000733,2.202,50ETF沽2017年6月2.202A,"1,698,086.00",0.0911,0.0939,0.0788,0.0792,0.0792,"1,955","10,707",0.3041,0.0001,-0.34,1.131,0.592,-0.093,-0.429
2016/12/29,10000734,2.25,50ETF沽2017年6月2.250A,"326,248.00",0.118,0.1185,0.1025,0.1033,0.1023,289,"5,615",0.3392,0.0001,-0.398,1.163,0.623,-0.098,-0.507
2016/12/29,10000735,2.299,50ETF沽2017年6月2.299A,"1,079,211.00",0.1445,0.1459,0.1284,0.1297,0.1297,801,"7,030",0.3725,0.0001,-0.455,1.16,0.64,-0.101,-0.587
2016/12/29,10000736,2.348,50ETF沽2017年6月2.348A,"728,457.00",0.1752,0.1759,0.1587,0.1591,0.1591,427,"2,618",0.4032,0.0001,-0.51,1.14,0.644,-0.1,-0.664
2016/12/29,10000739,2.397,50ETF购2017年6月2.397A,"354,558.00",0.0825,0.0873,0.0808,0.0808,0.0808,414,"6,450",0.2981,0.0001,0.413,1.338,0.629,-0.138,0.432
2016/12/29,10000740,2.397,50ETF沽2017年6月2.397A,"655,803.00",0.2087,0.2087,0.1897,0.1913,0.1913,323,"2,528",0.4351,0.0001,-0.56,1.1,0.637,-0.098,-0.738
2016/12/29,10000745,2.446,50ETF购2017年3月2.446A,"112,089.00",0.0315,0.0335,0.03,0.03,0.03,341,"5,658",0.2425,0.0001,0.253,1.548,0.35,-0.159,0.126
2016/12/29,10000746,2.446,50ETF沽2017年3月2.446A,"128,320.00",0.2097,0.2097,0.1944,0.1955,0.1955,63,"3,372",0.4366,0.0001,-0.704,1.391,0.378,-0.133,-0.415
2016/12/29,10000747,2.446,50ETF购2017年6月2.446A,"213,462.00",0.0682,0.0729,0.068,0.068,0.068,299,"2,504",0.2798,0.0001,0.358,1.245,0.603,-0.133,0.376
2016/12/29,10000748,2.446,50ETF沽2017年6月2.446A,"490,101.00",0.2429,0.2429,0.2244,0.2259,0.2275,209,"1,275",0.47,0.0144,-0.604,1.037,0.622,-0.095,-0.807
2016/12/29,10000749,2.25,50ETF购2017年1月2.250A,"2,320,321.00",0.0562,0.0657,0.0538,0.058,0.0575,"3,818","10,989",0.2842,0.0001,0.641,3.818,0.233,-0.285,0.105
2016/12/29,10000750,2.299,50ETF购2017年1月2.299A,"2,006,577.00",0.0334,0.0394,0.0316,0.0343,0.0343,"5,580","15,459",0.259,0.0001,0.449,3.784,0.247,-0.305,0.074
2016/12/29,10000751,2.348,50ETF购2017年1月2.348A,"596,177.00",0.0195,0.0225,0.018,0.0194,0.0194,"2,919","10,290",0.2402,0.0001,0.289,3.106,0.213,-0.269,0.048
2016/12/29,10000752,2.397,50ETF购2017年1月2.397A,"437,640.00",0.011,0.0124,0.0098,0.0104,0.0104,"3,869","9,310",0.227,0.0001,0.173,2.231,0.16,-0.207,0.029
2016/12/29,10000753,2.446,50ETF购2017年1月2.446A,"159,793.00",0.0064,0.007,0.0056,0.0057,0.0057,"2,494","13,309",0.2176,0.0001,0.101,1.467,0.111,-0.149,0.017
2016/12/29,10000754,2.25,50ETF沽2017年1月2.250A,"1,459,453.00",0.0329,0.034,0.0241,0.0277,0.0273,"5,089","8,414",0.2542,0.0001,-0.367,3.583,0.235,-0.239,-0.065
2016/12/29,10000755,2.299,50ETF沽2017年1月2.299A,"2,663,076.00",0.0598,0.0604,0.0457,0.0541,0.0529,"4,958","8,998",0.2853,0.0001,-0.547,3.563,0.247,-0.256,-0.097
2016/12/29,10000756,2.348,50ETF沽2017年1月2.348A,"1,289,215.00",0.0954,0.0961,0.0799,0.0865,0.0865,"1,461","3,295",0.3206,0.0001,-0.699,2.984,0.217,-0.221,-0.126
2016/12/29,10000757,2.397,50ETF沽2017年1月2.397A,"901,187.00",0.1363,0.1367,0.1195,0.1266,0.1266,703,"3,609",0.3616,0.0001,-0.808,2.208,0.171,-0.168,-0.147
2016/12/29,10000758,2.446,50ETF沽2017年1月2.446A,"1,567,541.00",0.1811,0.1812,0.1618,0.1703,0.1705,891,"4,089",0.4058,0.0001,-0.877,1.542,0.127,-0.116,-0.163
2016/12/29,10000761,2.495,50ETF购2017年1月2.495A,"90,868.00",0.004,0.004,0.0032,0.0033,0.0033,"2,435","12,606",0.2101,0.0001,0.06,0.935,0.075,-0.106,0.01
2016/12/29,10000762,2.495,50ETF沽2017年1月2.495A,"1,523,873.00",0.2243,0.228,0.208,0.2162,0.217,690,"2,609",0.4518,0.0001,-0.916,1.077,0.097,-0.081,-0.173
2016/12/29,10000763,2.495,50ETF购2017年3月2.495A,"140,140.00",0.0237,0.0257,0.023,0.023,0.023,568,"5,398",0.2303,0.0001,0.2,1.297,0.306,-0.143,0.1
2016/12/29,10000764,2.495,50ETF沽2017年3月2.495A,"148,053.00",0.2504,0.2528,0.2355,0.2355,0.2368,60,"1,504",0.4776,0.022,-0.752,1.216,0.346,-0.122,-0.449
2016/12/29,10000765,2.495,50ETF购2017年6月2.495A,"152,402.00",0.0544,0.061,0.0544,0.0561,0.0561,258,"3,426",0.2636,0.0001,0.308,1.153,0.568,-0.126,0.324
2016/12/29,10000766,2.495,50ETF沽2017年6月2.495A,"117,430.00",0.2817,0.2817,0.2618,0.263,0.2633,43,"1,210",0.5077,0.0521,-0.647,0.982,0.6,-0.089,-0.873
2016/12/29,10000777,2.3,50ETF购2017年1月2.30,"16,982,654.00",0.0318,0.0393,0.0307,0.0335,0.0335,"48,858","96,916",0.2584,0.0001,0.444,3.822,0.246,-0.301,0.073
2016/12/29,10000778,2.35,50ETF购2017年1月2.35,"5,043,865.00",0.0195,0.0225,0.0175,0.019,0.019,"25,603","83,107",0.2398,0.0001,0.284,3.064,0.211,-0.268,0.047
2016/12/29,10000779,2.4,50ETF购2017年1月2.40,"1,374,764.00",0.0102,0.0116,0.0087,0.0098,0.0098,"13,605","65,453",0.2258,0.0001,0.166,2.178,0.155,-0.2,0.028
2016/12/29,10000780,2.45,50ETF购2017年1月2.45,"447,792.00",0.0061,0.0066,0.005,0.0056,0.0056,"7,873","41,537",0.2167,0.0001,0.098,1.421,0.108,-0.147,0.016
2016/12/29,10000781,2.5,50ETF购2017年1月2.50,"213,738.00",0.0039,0.004,0.003,0.003,0.003,"6,332","38,356",0.2095,0.0001,0.056,0.884,0.071,-0.1,0.009
2016/12/29,10000782,2.3,50ETF沽2017年1月2.30,"17,994,954.00",0.0596,0.0607,0.0469,0.0529,0.0529,"33,623","60,564",0.2864,0.0001,-0.552,3.607,0.247,-0.251,-0.098
2016/12/29,10000783,2.35,50ETF沽2017年1月2.35,"6,686,782.00",0.0978,0.0978,0.08,0.088,0.088,"7,549","23,641",0.3221,0.0001,-0.705,2.958,0.215,-0.219,-0.127
2016/12/29,10000784,2.4,50ETF沽2017年1月2.40,"3,989,433.00",0.1392,0.1399,0.12,0.1297,0.1297,"3,090","13,681",0.364,0.0001,-0.809,2.157,0.17,-0.172,-0.148
2016/12/29,10000785,2.45,50ETF沽2017年1月2.45,"2,612,468.00",0.1845,0.1866,0.1657,0.1734,0.1749,"1,506","5,275",0.4095,0.0001,-0.875,1.512,0.129,-0.124,-0.163
2016/12/29,10000786,2.5,50ETF沽2017年1月2.50,"2,662,635.00",0.2274,0.2338,0.2128,0.2211,0.2224,"1,202","3,316",0.4568,0.0012,-0.913,1.066,0.099,-0.089,-0.173
2016/12/29,10000787,2.3,50ETF购2017年3月2.30,"1,099,496.00",0.07,0.0759,0.0684,0.0706,0.0704,"1,527","9,053",0.2966,0.0001,0.502,2.164,0.436,-0.191,0.247
2016/12/29,10000788,2.35,50ETF购2017年3月2.35,"600,793.00",0.0514,0.0574,0.0512,0.0526,0.0526,"1,119","7,228",0.2743,0.0001,0.402,2.018,0.423,-0.186,0.199
2016/12/29,10000789,2.4,50ETF购2017年3月2.40,"496,503.00",0.0408,0.0435,0.0398,0.04,0.04,"1,199","11,107",0.2562,0.0001,0.32,1.771,0.391,-0.177,0.159
2016/12/29,10000790,2.45,50ETF购2017年3月2.45,"235,820.00",0.0301,0.033,0.0298,0.0298,0.0298,753,"11,316",0.2418,0.0001,0.25,1.522,0.347,-0.16,0.124
2016/12/29,10000791,2.5,50ETF购2017年3月2.50,"155,946.00",0.0232,0.0248,0.022,0.0221,0.0221,669,"9,076",0.2289,0.0001,0.194,1.274,0.3,-0.141,0.097
2016/12/29,10000792,2.3,50ETF沽2017年3月2.30,"1,832,936.00",0.1033,0.1037,0.0885,0.0902,0.0902,"1,972","11,546",0.3299,0.0001,-0.493,1.833,0.436,-0.153,-0.28
2016/12/29,10000793,2.35,50ETF沽2017年3月2.35,"447,107.00",0.1393,0.1393,0.12,0.1215,0.1217,353,"5,940",0.3627,0.0001,-0.578,1.738,0.428,-0.149,-0.332
2016/12/29,10000794,2.4,50ETF沽2017年3月2.40,"551,941.00",0.1795,0.1795,0.1559,0.1579,0.1596,335,"5,673",0.3995,0.0001,-0.648,1.551,0.406,-0.145,-0.377
2016/12/29,10000795,2.45,50ETF沽2017年3月2.45,"255,766.00",0.2118,0.2127,0.1957,0.1979,0.1991,126,"4,282",0.4387,0.0001,-0.707,1.372,0.376,-0.134,-0.417
2016/12/29,10000796,2.5,50ETF沽2017年3月2.50,"275,550.00",0.2549,0.2556,0.2389,0.2393,0.2406,113,"3,604",0.4807,0.0251,-0.757,1.201,0.342,-0.119,-0.453
2016/12/29,10000797,2.3,50ETF购2017年6月2.30,"999,832.00",0.1142,0.126,0.1136,0.116,0.1156,833,"5,372",0.3415,0.0001,0.541,1.439,0.641,-0.141,0.561
2016/12/29,10000798,2.35,50ETF购2017年6月2.35,"388,960.00",0.096,0.1028,0.0955,0.0969,0.0959,391,"4,702",0.3179,0.0001,0.472,1.405,0.643,-0.141,0.493
2016/12/29,10000799,2.4,50ETF购2017年6月2.40,"437,670.00",0.08,0.0862,0.08,0.08,0.08,528,"10,294",0.2974,0.0001,0.41,1.332,0.628,-0.138,0.429
2016/12/29,10000800,2.45,50ETF购2017年6月2.45,"223,831.00",0.065,0.0721,0.065,0.066,0.066,327,"6,236",0.2785,0.0001,0.353,1.246,0.6,-0.132,0.371
2016/12/29,10000801,2.5,50ETF购2017年6月2.50,"177,583.00",0.0533,0.0597,0.0533,0.0548,0.0548,312,"7,418",0.262,0.0001,0.302,1.144,0.564,-0.124,0.319
2016/12/29,10000802,2.3,50ETF沽2017年6月2.30,"2,766,635.00",0.1456,0.15,0.1283,0.1299,0.1299,"2,085","5,513",0.3734,0.0001,-0.457,1.163,0.641,-0.1,-0.588
2016/12/29,10000803,2.35,50ETF沽2017年6月2.35,"1,268,375.00",0.1771,0.1771,0.1584,0.1602,0.1602,762,"3,465",0.4042,0.0001,-0.512,1.141,0.644,-0.1,-0.667
2016/12/29,10000804,2.4,50ETF沽2017年6月2.40,"453,192.00",0.2099,0.2115,0.1925,0.193,0.1936,226,"5,402",0.4379,0.0001,-0.563,1.095,0.636,-0.098,-0.742
2016/12/29,10000805,2.45,50ETF沽2017年6月2.45,"262,026.00",0.2465,0.248,0.2281,0.2293,0.2295,110,"2,870",0.473,0.0174,-0.609,1.038,0.62,-0.094,-0.813
2016/12/29,10000806,2.5,50ETF沽2017年6月2.50,"416,985.00",0.2817,0.2856,0.2654,0.2655,0.2655,151,"4,264",0.5077,0.0521,-0.653,0.985,0.596,-0.086,-0.881
2016/12/29,10000809,2.55,50ETF购2017年1月2.55,"276,147.00",0.0026,0.0029,0.0022,0.0023,0.0023,"10,892","55,111",0.2034,0.0001,0.04,0.609,0.054,-0.084,0.007
2016/12/29,10000810,2.55,50ETF沽2017年1月2.55,"8,581,419.00",0.2788,0.2829,0.2621,0.2702,0.272,"3,172","5,455",0.5051,0.0495,-0.925,0.828,0.088,-0.09,-0.178
