date,optionID,optionK,optionName,volumeValue,open,high,low,close,SettlementPrice,volume,open interest,uplimit,downlimit,Delta,Gamma,Vega,Theta,Rho
2017/8/18,10000977,2.75,50ETF沽2018年3月2.70A,"2,804,002.00",0.1629,0.165,0.1515,0.154,0.154,"1,800","5,824",0.426,0.0001,-0.52,1.194,0.828,-0.064,-0.935
2017/8/18,10000978,2.8,50ETF沽2018年3月2.749A,"429,724.00",0.1983,0.1985,0.1848,0.1864,0.1864,223,"4,994",0.4612,0.0001,-0.574,1.149,0.815,-0.06,-1.043
2017/8/18,10000979,2.85,50ETF购2017年8月2.85,"1,694.00",0.0002,0.0003,0.0001,0.0001,0.0001,842,"13,650",0.2456,0.0001,0,0.001,0,0,0
2017/8/18,10000980,2.85,50ETF沽2017年8月2.85,"4,450,824.00",0.199,0.208,0.1818,0.1844,0.186,"2,300","3,545",0.4632,0.0001,-0.969,0.735,0.022,-0.16,-0.038
2017/8/18,10000981,2.85,50ETF购2017年9月2.85,"456,220.00",0.0048,0.006,0.0046,0.0052,0.0052,"8,412","25,958",0.2503,0.0001,0.089,1.287,0.142,-0.098,0.025
2017/8/18,10000982,2.85,50ETF沽2017年9月2.85,"3,465,533.00",0.199,0.204,0.1782,0.1815,0.186,"1,826","4,351",0.4632,0.0001,-0.874,1.418,0.183,-0.065,-0.275
2017/8/18,10000983,2.85,50ETF购2017年12月2.798A,"905,233.00",0.0324,0.0389,0.031,0.0374,0.0374,"2,586","13,202",0.2801,0.0001,0.271,1.427,0.528,-0.127,0.246
2017/8/18,10000984,2.85,50ETF沽2017年12月2.798A,"1,375,244.00",0.2154,0.2195,0.1987,0.2,0.2,643,"2,803",0.4777,0.0001,-0.711,1.357,0.546,-0.059,-0.751
2017/8/18,10000985,2.85,50ETF购2018年3月2.798A,"1,219,443.00",0.0631,0.0718,0.0562,0.0695,0.0695,"1,839","13,520",0.3095,0.0001,0.353,1.217,0.772,-0.119,0.531
2017/8/18,10000986,2.85,50ETF沽2018年3月2.798A,"526,352.00",0.2353,0.2365,0.22,0.2245,0.2224,226,"2,805",0.4965,0.0001,-0.622,1.08,0.79,-0.055,-1.142
2017/8/18,10000987,2.55,50ETF购2018年3月2.504A,"574,489.00",0.1788,0.1987,0.1748,0.1935,0.1964,306,"1,446",0.4498,0.0001,0.761,1.255,0.644,-0.117,1.114
2017/8/18,10000988,2.55,50ETF沽2018年3月2.504A,"672,418.00",0.0571,0.06,0.0532,0.054,0.054,"1,191","3,750",0.3021,0.0001,-0.273,1.109,0.691,-0.059,-0.475
2017/8/18,10000989,2.5,50ETF购2018年3月2.455A,"959,035.00",0.21,0.2331,0.2079,0.2287,0.2287,436,"1,251",0.4836,0.0001,0.841,1.069,0.503,-0.104,1.224
2017/8/18,10000990,2.5,50ETF沽2018年3月2.455A,"642,401.00",0.0427,0.0432,0.0384,0.0384,0.0384,"1,587","2,180",0.276,0.0001,-0.214,0.991,0.606,-0.053,-0.371
2017/8/17,10000843,2.25,50ETF购2017年9月2.25,"3,939,276.00",0.3951,0.4105,0.3947,0.4081,0.4081,979,"3,360",0.6583,0.1303,1,0,0,-0.066,0.252
2017/8/17,10000844,2.3,50ETF购2017年9月2.30,"2,882,432.00",0.3454,0.3612,0.3452,0.3591,0.3591,814,"3,739",0.6086,0.0806,1,0,0,-0.067,0.258
2017/8/17,10000845,2.35,50ETF购2017年9月2.35,"1,690,023.00",0.2965,0.3119,0.2963,0.3089,0.3089,554,"6,027",0.5597,0.0317,1,0,0,-0.069,0.263
2017/8/17,10000846,2.4,50ETF购2017年9月2.40,"2,535,718.00",0.2485,0.2624,0.2461,0.2595,0.2595,991,"6,679",0.512,0.0001,1,0,0,-0.07,0.269
2017/8/17,10000847,2.45,50ETF购2017年9月2.45,"3,360,874.00",0.2037,0.2136,0.1969,0.2103,0.2106,"1,629","8,422",0.4615,0.0001,0.988,0.326,0.028,-0.084,0.271
2017/8/17,10000848,2.25,50ETF沽2017年9月2.25,"8,055.00",0.001,0.0012,0.0009,0.0011,0.001,728,"26,702",0.1871,0.0001,-0.012,0.159,0.028,-0.028,-0.004
2017/8/17,10000849,2.3,50ETF沽2017年9月2.30,"3,241.00",0.0011,0.0012,0.0009,0.0011,0.001,302,"14,406",0.1971,0.0001,-0.015,0.209,0.034,-0.029,-0.005
2017/8/17,10000850,2.35,50ETF沽2017年9月2.35,"5,486.00",0.0013,0.0014,0.0011,0.0012,0.0012,429,"16,768",0.2073,0.0001,-0.018,0.282,0.04,-0.031,-0.006
2017/8/17,10000851,2.4,50ETF沽2017年9月2.40,"20,560.00",0.0021,0.0021,0.0016,0.0018,0.0018,"1,126","19,685",0.2182,0.0001,-0.029,0.452,0.059,-0.041,-0.009
2017/8/17,10000852,2.45,50ETF沽2017年9月2.45,"68,173.00",0.003,0.003,0.0024,0.0025,0.0025,"2,536","25,849",0.229,0.0001,-0.045,0.723,0.084,-0.052,-0.014
2017/8/17,10000855,2.5,50ETF购2017年9月2.50,"4,159,946.00",0.1523,0.1671,0.1502,0.163,0.1635,"2,600","14,487",0.4155,0.0001,0.936,1.141,0.112,-0.13,0.26
2017/8/17,10000856,2.5,50ETF沽2017年9月2.50,"294,948.00",0.0058,0.0058,0.0042,0.0043,0.0043,"5,921","41,889",0.2421,0.0001,-0.077,1.229,0.129,-0.07,-0.024
2017/8/17,10000885,2.2,50ETF购2017年9月2.20,"3,640,613.00",0.4455,0.461,0.4437,0.458,0.458,801,"7,556",0.7087,0.1807,1,0,0,-0.064,0.246
2017/8/17,10000886,2.2,50ETF沽2017年9月2.20,915,0.0007,0.0008,0.0007,0.0008,0.0008,126,"13,218",0.1769,0.0001,-0.01,0.124,0.024,-0.026,-0.003
2017/8/17,10000887,2.25,50ETF购2017年12月2.209A,"548,525.00",0.4059,0.4192,0.403,0.4191,0.4191,133,"2,457",0.6694,0.1414,1,0,0,-0.065,0.805
2017/8/17,10000888,2.3,50ETF购2017年12月2.258A,"142,434.00",0.3578,0.3703,0.3568,0.3703,0.3692,39,"2,522",0.6222,0.0942,1,0,0,-0.067,0.823
2017/8/17,10000889,2.35,50ETF购2017年12月2.307A,"518,221.00",0.3109,0.3236,0.3088,0.3235,0.3232,163,"4,387",0.5751,0.0471,1,0,0,-0.068,0.841
2017/8/17,10000890,2.4,50ETF购2017年12月2.356A,"802,446.00",0.2649,0.279,0.2649,0.2781,0.2767,293,"7,919",0.5287,0.0007,1,0,0,-0.069,0.859
2017/8/17,10000891,2.45,50ETF购2017年12月2.405A,"652,818.00",0.2218,0.235,0.221,0.234,0.2333,285,"10,607",0.4865,0.0001,0.931,0.81,0.212,-0.096,0.809
2017/8/17,10000892,2.25,50ETF沽2017年12月2.209A,"46,079.00",0.0038,0.004,0.0034,0.0034,0.0034,"1,238","13,693",0.19,0.0001,-0.032,0.277,0.113,-0.023,-0.032
2017/8/17,10000893,2.3,50ETF沽2017年12月2.258A,"95,692.00",0.0052,0.0055,0.0043,0.0043,0.0043,"1,954","10,366",0.2016,0.0001,-0.042,0.372,0.143,-0.026,-0.042
2017/8/17,10000894,2.35,50ETF沽2017年12月2.307A,"87,036.00",0.0079,0.0083,0.0065,0.0066,0.0066,"1,228","11,540",0.214,0.0001,-0.062,0.524,0.195,-0.034,-0.062
2017/8/17,10000895,2.4,50ETF沽2017年12月2.356A,"119,145.00",0.0119,0.0119,0.0099,0.01,0.01,"1,114","13,183",0.2279,0.0001,-0.09,0.72,0.259,-0.043,-0.09
2017/8/17,10000896,2.45,50ETF沽2017年12月2.405A,"138,164.00",0.0183,0.0183,0.0156,0.0156,0.0156,818,"13,227",0.2444,0.0001,-0.132,0.965,0.341,-0.055,-0.132
2017/8/17,10000897,2.2,50ETF购2017年12月2.16A,"1,591,497.00",0.4546,0.4679,0.4519,0.4668,0.4668,349,"11,422",0.7179,0.1899,1,0,0,-0.064,0.787
2017/8/17,10000898,2.2,50ETF沽2017年12月2.16A,"24,995.00",0.003,0.0033,0.0027,0.0028,0.0028,836,"27,942",0.1793,0.0001,-0.025,0.214,0.094,-0.02,-0.025
2017/8/17,10000899,2.5,50ETF购2017年12月2.455A,"971,173.00",0.182,0.194,0.1797,0.1923,0.1923,512,"10,324",0.445,0.0001,0.857,1.264,0.36,-0.117,0.753
2017/8/17,10000900,2.5,50ETF沽2017年12月2.455A,"371,370.00",0.028,0.028,0.0237,0.0237,0.0237,"1,448","14,608",0.2635,0.0001,-0.188,1.233,0.429,-0.066,-0.188
2017/8/17,10000913,2.55,50ETF购2017年9月2.55,"6,371,722.00",0.1091,0.1225,0.1071,0.1188,0.1188,"5,507","11,241",0.3724,0.0001,0.855,2.098,0.202,-0.173,0.241
2017/8/17,10000914,2.55,50ETF沽2017年9月2.55,"1,029,958.00",0.0125,0.0125,0.0083,0.0088,0.0088,"10,191","44,061",0.2584,0.0001,-0.148,2.1,0.206,-0.102,-0.045
2017/8/17,10000915,2.55,50ETF购2017年12月2.504A,"1,367,497.00",0.1467,0.1583,0.1456,0.1555,0.1555,899,"8,280",0.4095,0.0001,0.77,1.617,0.484,-0.134,0.682
2017/8/17,10000916,2.55,50ETF沽2017年12月2.504A,"437,940.00",0.0422,0.0422,0.0366,0.0366,0.0366,"1,120","10,271",0.2875,0.0001,-0.261,1.475,0.518,-0.078,-0.263
2017/8/17,10000921,2.6,50ETF购2017年9月2.60,"10,617,348.00",0.0745,0.0838,0.0701,0.0801,0.0801,"13,744","18,394",0.3363,0.0001,0.721,3.098,0.299,-0.216,0.206
2017/8/17,10000922,2.6,50ETF沽2017年9月2.60,"3,319,974.00",0.0257,0.0257,0.0201,0.0206,0.0206,"14,580","38,209",0.2822,0.0001,-0.285,3.032,0.302,-0.147,-0.087
2017/8/17,10000923,2.6,50ETF购2017年12月2.553A,"1,094,779.00",0.116,0.1258,0.113,0.1233,0.1233,909,"14,618",0.3789,0.0001,0.674,1.851,0.575,-0.146,0.602
2017/8/17,10000924,2.6,50ETF沽2017年12月2.553A,"1,100,305.00",0.0611,0.0611,0.0541,0.0546,0.0546,"1,907","10,660",0.316,0.0001,-0.344,1.64,0.587,-0.086,-0.35
2017/8/17,10000929,2.65,50ETF购2017年9月2.65,"11,014,925.00",0.0457,0.0521,0.0422,0.05,0.05,"23,223","42,281",0.3062,0.0001,0.547,3.579,0.352,-0.236,0.157
2017/8/17,10000930,2.65,50ETF沽2017年9月2.65,"11,159,988.00",0.0478,0.0478,0.039,0.0407,0.0407,"25,847","33,464",0.3127,0.0001,-0.454,3.459,0.352,-0.166,-0.14
2017/8/17,10000931,2.65,50ETF购2017年12月2.602A,"971,288.00",0.0925,0.0993,0.0886,0.0967,0.0967,"1,031","16,473",0.3543,0.0001,0.574,1.94,0.625,-0.151,0.516
2017/8/17,10000932,2.65,50ETF沽2017年12月2.602A,"1,645,072.00",0.0851,0.0851,0.0762,0.0779,0.0779,"2,040","11,111",0.3492,0.0001,-0.431,1.701,0.627,-0.09,-0.441
2017/8/17,10000933,2.45,50ETF购2017年8月2.45,"4,232,746.00",0.192,0.2071,0.1887,0.2017,0.202,"2,125","3,595",0.454,0.0001,1,0,0,-0.072,0.04
2017/8/17,10000934,2.5,50ETF购2017年8月2.50,"6,810,139.00",0.1435,0.1575,0.1382,0.152,0.152,"4,588","6,251",0.4045,0.0001,1,0,0,-0.073,0.041
2017/8/17,10000935,2.55,50ETF购2017年8月2.55,"19,629,059.00",0.0923,0.1075,0.0886,0.103,0.103,"19,797","13,609",0.3555,0.0001,1,0,0,-0.075,0.042
2017/8/17,10000936,2.6,50ETF购2017年8月2.60,"28,163,373.00",0.0501,0.0612,0.0437,0.0552,0.0552,"54,152","39,901",0.3102,0.0001,0.904,4.11,0.058,-0.284,0.038
2017/8/17,10000937,2.65,50ETF购2017年8月2.65,"14,830,356.00",0.017,0.023,0.0114,0.017,0.017,"87,311","98,531",0.2779,0.0001,0.537,10.386,0.135,-0.503,0.023
2017/8/17,10000938,2.45,50ETF沽2017年8月2.45,853,0.0002,0.0003,0.0001,0.0002,0.0002,394,"15,864",0.2263,0.0001,-0.008,0.237,0.007,-0.055,0
2017/8/17,10000939,2.5,50ETF沽2017年8月2.50,"3,857.00",0.0004,0.0004,0.0001,0.0003,0.0003,"1,611","30,306",0.2365,0.0001,-0.009,0.349,0.008,-0.046,0
2017/8/17,10000940,2.55,50ETF沽2017年8月2.55,"37,942.00",0.0012,0.0012,0.0003,0.0004,0.0004,"5,930","38,020",0.2471,0.0001,-0.019,0.895,0.015,-0.069,-0.001
2017/8/17,10000941,2.6,50ETF沽2017年8月2.60,"1,117,471.00",0.0058,0.0058,0.0017,0.002,0.002,"32,377","86,850",0.2624,0.0001,-0.096,4.11,0.058,-0.208,-0.004
2017/8/17,10000942,2.65,50ETF沽2017年8月2.65,"13,258,180.00",0.0217,0.0235,0.0121,0.0138,0.0138,"74,274","69,582",0.2883,0.0001,-0.463,10.386,0.135,-0.426,-0.02
2017/8/17,10000943,2.4,50ETF购2017年8月2.40,"6,651,528.00",0.2408,0.2571,0.2392,0.253,0.2529,"2,671","3,151",0.504,0.0001,1,0,0,-0.07,0.039
2017/8/17,10000944,2.4,50ETF沽2017年8月2.40,"5,564.00",0.0002,0.0004,0.0002,0.0003,0.0002,"2,057","14,633",0.2163,0.0001,-0.007,0.174,0.006,-0.062,0
2017/8/17,10000947,2.7,50ETF购2017年8月2.70,"1,203,237.00",0.0042,0.0058,0.0022,0.003,0.003,"32,631","93,471",0.2615,0.0001,0.138,5.224,0.075,-0.293,0.006
2017/8/17,10000948,2.7,50ETF沽2017年8月2.70,"26,013,928.00",0.0608,0.0641,0.0476,0.0504,0.0504,"46,844","29,629",0.3274,0.0001,-0.844,5.27,0.081,-0.265,-0.038
2017/8/17,10000949,2.7,50ETF购2017年9月2.70,"5,530,945.00",0.0273,0.0316,0.0247,0.0295,0.0295,"19,532","51,107",0.2832,0.0001,0.375,3.311,0.337,-0.222,0.109
2017/8/17,10000950,2.7,50ETF沽2017年9月2.70,"6,866,529.00",0.0791,0.0797,0.0682,0.0708,0.0708,"9,384","18,542",0.3439,0.0001,-0.618,3.163,0.339,-0.155,-0.192
2017/8/17,10000951,2.7,50ETF购2017年12月2.651A,"643,449.00",0.0699,0.0767,0.0681,0.075,0.075,881,"10,203",0.3265,0.0001,0.478,1.905,0.635,-0.15,0.432
2017/8/17,10000952,2.7,50ETF沽2017年12月2.651A,"954,802.00",0.1138,0.1141,0.104,0.1047,0.1047,872,"11,892",0.3785,0.0001,-0.515,1.694,0.636,-0.087,-0.532
2017/8/17,10000955,2.75,50ETF购2017年8月2.75,"78,635.00",0.0009,0.0015,0.0006,0.0007,0.0007,"8,491","94,978",0.2539,0.0001,0.031,1.389,0.024,-0.111,0.001
2017/8/17,10000956,2.75,50ETF沽2017年8月2.75,"13,088,847.00",0.1099,0.1124,0.0936,0.0986,0.0987,"12,752","16,542",0.3747,0.0001,-0.93,2.106,0.046,-0.186,-0.042
2017/8/17,10000957,2.75,50ETF购2017年9月2.75,"2,477,336.00",0.0142,0.0178,0.0139,0.0169,0.0169,"15,512","51,569",0.2668,0.0001,0.24,2.588,0.276,-0.185,0.07
2017/8/17,10000958,2.75,50ETF沽2017年9月2.75,"3,333,514.00",0.1171,0.1187,0.1047,0.1076,0.1076,"3,011","8,301",0.3819,0.0001,-0.749,2.531,0.283,-0.117,-0.235
2017/8/17,10000959,2.75,50ETF购2017年12月2.70A,"560,015.00",0.0539,0.06,0.0525,0.0576,0.0576,990,"19,008",0.3063,0.0001,0.391,1.781,0.613,-0.143,0.355
2017/8/17,10000960,2.75,50ETF沽2017年12月2.70A,"535,299.00",0.1471,0.1471,0.1366,0.1366,0.1378,376,"6,647",0.4114,0.0001,-0.592,1.583,0.619,-0.082,-0.617
2017/8/17,10000963,2.8,50ETF购2017年8月2.80,"20,479.00",0.0004,0.0005,0.0003,0.0003,0.0003,"5,496","87,548",0.2484,0.0001,0.01,0.443,0.009,-0.051,0
2017/8/17,10000964,2.8,50ETF沽2017年8月2.80,"5,041,394.00",0.1595,0.1616,0.1427,0.1478,0.148,"3,331","10,911",0.4243,0.0001,-0.96,1.07,0.029,-0.135,-0.044
2017/8/17,10000965,2.8,50ETF购2017年9月2.80,"1,173,976.00",0.0077,0.0097,0.0076,0.0091,0.0091,"13,478","51,940",0.2551,0.0001,0.143,1.819,0.201,-0.135,0.042
2017/8/17,10000966,2.8,50ETF沽2017年9月2.80,"3,540,314.00",0.1603,0.1623,0.1467,0.1493,0.1493,"2,299","10,324",0.4251,0.0001,-0.845,1.831,0.212,-0.068,-0.269
2017/8/17,10000967,2.8,50ETF购2017年12月2.749A,"432,433.00",0.0418,0.0461,0.0402,0.0447,0.0447,992,"24,026",0.289,0.0001,0.317,1.59,0.568,-0.134,0.288
2017/8/17,10000968,2.8,50ETF沽2017年12月2.749A,"1,144,523.00",0.184,0.184,0.1721,0.1731,0.1731,641,"6,207",0.4483,0.0001,-0.66,1.453,0.584,-0.072,-0.695
2017/8/17,10000969,2.6,50ETF购2018年3月2.553A,"901,991.00",0.1476,0.1569,0.1462,0.1558,0.1558,593,"2,907",0.4108,0.0001,0.672,1.441,0.749,-0.122,0.994
2017/8/17,10000970,2.65,50ETF购2018年3月2.602A,"1,165,647.00",0.1235,0.1326,0.1219,0.1293,0.1293,924,"3,567",0.3857,0.0001,0.595,1.504,0.803,-0.124,0.886
2017/8/17,10000971,2.7,50ETF购2018年3月2.651A,"594,200.00",0.104,0.1109,0.1018,0.1087,0.1087,556,"3,947",0.3607,0.0001,0.52,1.474,0.826,-0.125,0.777
2017/8/17,10000972,2.75,50ETF购2018年3月2.70A,"427,984.00",0.0871,0.0939,0.0851,0.0906,0.0906,472,"3,615",0.3387,0.0001,0.452,1.416,0.821,-0.123,0.677
2017/8/17,10000973,2.8,50ETF购2018年3月2.749A,"237,307.00",0.0728,0.0788,0.0711,0.0768,0.0773,318,"14,563",0.32,0.0001,0.392,1.31,0.796,-0.12,0.588
2017/8/17,10000974,2.6,50ETF沽2018年3月2.553A,"483,537.00",0.0864,0.0864,0.0768,0.0769,0.077,602,"4,415",0.3438,0.0001,-0.35,1.217,0.768,-0.063,-0.614
2017/8/17,10000975,2.65,50ETF沽2018年3月2.602A,"615,890.00",0.1115,0.1115,0.1,0.1013,0.1013,585,"3,093",0.377,0.0001,-0.414,1.244,0.808,-0.065,-0.733
2017/8/17,10000976,2.7,50ETF沽2018年3月2.651A,"337,688.00",0.1409,0.1409,0.1291,0.13,0.13,252,"3,868",0.4061,0.0001,-0.476,1.228,0.825,-0.065,-0.85
2017/8/17,10000977,2.75,50ETF沽2018年3月2.70A,"318,896.00",0.1728,0.1728,0.1603,0.1603,0.1608,192,"4,952",0.4391,0.0001,-0.533,1.193,0.824,-0.062,-0.962
2017/8/17,10000978,2.8,50ETF沽2018年3月2.749A,"262,286.00",0.2078,0.2078,0.1951,0.1952,0.196,131,"4,980",0.4739,0.0001,-0.584,1.124,0.808,-0.06,-1.066
2017/8/17,10000979,2.85,50ETF购2017年8月2.85,"2,227.00",0.0002,0.0006,0.0002,0.0002,0.0002,803,"14,081",0.2432,0.0001,0.007,0.259,0.007,-0.047,0
2017/8/17,10000980,2.85,50ETF沽2017年8月2.85,"3,504,894.00",0.2093,0.2109,0.1924,0.1969,0.198,"1,749","3,590",0.4741,0.0001,-0.965,0.742,0.026,-0.16,-0.045
2017/8/17,10000981,2.85,50ETF购2017年9月2.85,"233,397.00",0.0062,0.0062,0.0041,0.0049,0.0049,"4,961","22,454",0.2468,0.0001,0.083,1.181,0.136,-0.094,0.024
2017/8/17,10000982,2.85,50ETF沽2017年9月2.85,"2,962,589.00",0.2079,0.2083,0.1919,0.1957,0.198,"1,487","3,891",0.4741,0.0001,-0.876,1.331,0.182,-0.067,-0.283
2017/8/17,10000983,2.85,50ETF购2017年12月2.798A,"888,692.00",0.0314,0.0361,0.0304,0.0347,0.0347,"2,602","12,367",0.275,0.0001,0.255,1.384,0.512,-0.122,0.233
2017/8/17,10000984,2.85,50ETF沽2017年12月2.798A,"1,303,256.00",0.2238,0.2239,0.2116,0.2125,0.2125,598,"2,481",0.4882,0.0001,-0.716,1.291,0.541,-0.061,-0.763
2017/8/17,10000985,2.85,50ETF购2018年3月2.798A,"364,873.00",0.0608,0.0662,0.0592,0.0641,0.0641,578,"13,054",0.3033,0.0001,0.337,1.216,0.757,-0.114,0.507
2017/8/17,10000986,2.85,50ETF沽2018年3月2.798A,"493,830.00",0.24,0.2437,0.2304,0.2313,0.2313,208,"2,802",0.5117,0.0001,-0.632,1.062,0.781,-0.054,-1.165
2017/8/17,10000987,2.55,50ETF购2018年3月2.504A,"502,606.00",0.1751,0.1855,0.1741,0.1846,0.1846,279,"1,479",0.4377,0.0001,0.753,1.332,0.655,-0.114,1.107
2017/8/17,10000988,2.55,50ETF沽2018年3月2.504A,"211,552.00",0.0646,0.0646,0.0568,0.0573,0.0573,347,"3,732",0.3116,0.0001,-0.287,1.139,0.706,-0.059,-0.499
2017/8/17,10000989,2.5,50ETF购2018年3月2.455A,"812,835.00",0.2066,0.2193,0.2058,0.2185,0.2184,381,"1,092",0.469,0.0001,0.829,1.131,0.526,-0.104,1.211
2017/8/17,10000990,2.5,50ETF沽2018年3月2.455A,"281,435.00",0.0469,0.0469,0.0406,0.0412,0.0412,654,"1,597",0.284,0.0001,-0.227,1.025,0.624,-0.054,-0.392
2017/8/16,10000843,2.25,50ETF购2017年9月2.25,"2,115,134.00",0.4007,0.4014,0.3889,0.3943,0.3943,536,"3,527",0.6704,0.1402,1,0,0,-0.066,0.258
2017/8/16,10000844,2.3,50ETF购2017年9月2.30,"2,025,064.00",0.3504,0.3515,0.34,0.3445,0.3446,587,"3,920",0.6205,0.0903,1,0,0,-0.067,0.264
2017/8/16,10000845,2.35,50ETF购2017年9月2.35,"2,446,084.00",0.3106,0.3106,0.2905,0.2957,0.2957,826,"6,070",0.572,0.0418,1,0,0,-0.069,0.27
2017/8/16,10000846,2.4,50ETF购2017年9月2.40,"2,550,273.00",0.2532,0.2532,0.2411,0.248,0.248,"1,029","6,688",0.5232,0.0001,1,0,0,-0.07,0.275
2017/8/16,10000847,2.45,50ETF购2017年9月2.45,"4,714,845.00",0.202,0.2051,0.1922,0.1975,0.1975,"2,372","8,509",0.4735,0.0001,1,0,0,-0.071,0.281
2017/8/16,10000848,2.25,50ETF沽2017年9月2.25,"7,652.00",0.001,0.0012,0.001,0.0011,0.0011,673,"26,732",0.186,0.0001,-0.015,0.19,0.035,-0.033,-0.005
2017/8/16,10000849,2.3,50ETF沽2017年9月2.30,"2,096.00",0.0011,0.0013,0.001,0.0011,0.0011,180,"14,370",0.196,0.0001,-0.015,0.22,0.035,-0.028,-0.005
2017/8/16,10000850,2.35,50ETF沽2017年9月2.35,"4,768.00",0.0015,0.0017,0.0013,0.0013,0.0013,309,"16,780",0.2063,0.0001,-0.021,0.321,0.045,-0.033,-0.007
2017/8/16,10000851,2.4,50ETF沽2017年9月2.40,"8,745.00",0.0022,0.0024,0.0021,0.0022,0.0022,391,"19,510",0.217,0.0001,-0.036,0.541,0.071,-0.048,-0.011
2017/8/16,10000852,2.45,50ETF沽2017年9月2.45,"109,596.00",0.003,0.0038,0.0028,0.003,0.003,"3,216","25,197",0.228,0.0001,-0.052,0.824,0.095,-0.055,-0.016
2017/8/16,10000855,2.5,50ETF购2017年9月2.50,"5,478,203.00",0.156,0.1582,0.1463,0.1515,0.1515,"3,603","14,181",0.4262,0.0001,0.934,1.245,0.114,-0.125,0.266
2017/8/16,10000856,2.5,50ETF沽2017年9月2.50,"451,637.00",0.0062,0.007,0.0058,0.0061,0.0061,"7,229","40,026",0.2405,0.0001,-0.1,1.447,0.157,-0.085,-0.031
2017/8/16,10000885,2.2,50ETF购2017年9月2.20,"3,085,274.00",0.45,0.4515,0.4389,0.4447,0.4447,693,"7,660",0.7212,0.191,1,0,0,-0.064,0.252
2017/8/16,10000886,2.2,50ETF沽2017年9月2.20,"2,494.00",0.0008,0.0009,0.0007,0.0008,0.0009,309,"13,193",0.1758,0.0001,-0.011,0.13,0.025,-0.026,-0.003
2017/8/16,10000887,2.25,50ETF购2017年12月2.209A,"222,668.00",0.4167,0.4167,0.3998,0.4049,0.4054,55,"2,441",0.6822,0.152,1,0,0,-0.065,0.811
2017/8/16,10000888,2.3,50ETF购2017年12月2.258A,"431,146.00",0.3695,0.3695,0.353,0.3558,0.3582,121,"2,541",0.635,0.1048,1,0,0,-0.067,0.829
2017/8/16,10000889,2.35,50ETF购2017年12月2.307A,"1,031,115.00",0.3224,0.3224,0.306,0.308,0.3111,333,"4,441",0.5879,0.0577,1,0,0,-0.068,0.847
2017/8/16,10000890,2.4,50ETF购2017年12月2.356A,"1,042,548.00",0.2753,0.2753,0.2615,0.2615,0.2647,391,"7,968",0.5407,0.0105,1,0,0,-0.069,0.865
2017/8/16,10000891,2.45,50ETF购2017年12月2.405A,"1,031,758.00",0.23,0.23,0.2187,0.2225,0.2225,464,"10,715",0.4972,0.0001,0.92,0.906,0.237,-0.098,0.804
2017/8/16,10000892,2.25,50ETF沽2017年12月2.209A,"21,268.00",0.0036,0.0046,0.0036,0.004,0.004,501,"13,598",0.1888,0.0001,-0.036,0.309,0.127,-0.025,-0.036
2017/8/16,10000893,2.3,50ETF沽2017年12月2.258A,"34,637.00",0.0053,0.0062,0.0053,0.0056,0.0056,583,"10,398",0.2005,0.0001,-0.051,0.425,0.167,-0.031,-0.051
2017/8/16,10000894,2.35,50ETF沽2017年12月2.307A,"104,305.00",0.0086,0.009,0.008,0.008,0.008,"1,230","11,430",0.2126,0.0001,-0.072,0.578,0.218,-0.039,-0.072
2017/8/16,10000895,2.4,50ETF沽2017年12月2.356A,"89,415.00",0.012,0.0128,0.0116,0.0118,0.0119,720,"13,494",0.2264,0.0001,-0.103,0.782,0.285,-0.048,-0.103
2017/8/16,10000896,2.45,50ETF沽2017年12月2.405A,"182,197.00",0.0178,0.0202,0.0178,0.0184,0.0184,957,"13,430",0.2426,0.0001,-0.149,1.028,0.369,-0.06,-0.15
2017/8/16,10000897,2.2,50ETF购2017年12月2.16A,"1,258,577.00",0.4639,0.4639,0.449,0.4505,0.4539,277,"11,610",0.7309,0.2007,1,0,0,-0.064,0.793
2017/8/16,10000898,2.2,50ETF沽2017年12月2.16A,"9,772.00",0.0029,0.0037,0.0029,0.0033,0.0033,283,"27,761",0.1781,0.0001,-0.028,0.236,0.103,-0.022,-0.028
2017/8/16,10000899,2.5,50ETF购2017年12月2.455A,"2,149,846.00",0.1914,0.1914,0.1782,0.181,0.181,"1,179","10,271",0.4572,0.0001,0.849,1.361,0.374,-0.116,0.751
2017/8/16,10000900,2.5,50ETF沽2017年12月2.455A,"315,382.00",0.0286,0.03,0.0272,0.0275,0.0275,"1,094","14,512",0.2619,0.0001,-0.207,1.286,0.456,-0.07,-0.209
2017/8/16,10000913,2.55,50ETF购2017年9月2.55,"7,507,000.00",0.1152,0.1153,0.1037,0.1084,0.1084,"6,909","10,408",0.3836,0.0001,0.834,2.356,0.224,-0.176,0.241
2017/8/16,10000914,2.55,50ETF沽2017年9月2.55,"1,642,206.00",0.0113,0.0146,0.0113,0.0124,0.0124,"12,768","41,351",0.2562,0.0001,-0.188,2.317,0.241,-0.121,-0.058
2017/8/16,10000915,2.55,50ETF购2017年12月2.504A,"1,188,125.00",0.1552,0.1552,0.1428,0.1447,0.1455,810,"8,276",0.4213,0.0001,0.754,1.715,0.503,-0.134,0.672
2017/8/16,10000916,2.55,50ETF沽2017年12月2.504A,"415,566.00",0.0418,0.0445,0.0403,0.0415,0.0415,981,"9,860",0.2849,0.0001,-0.282,1.507,0.539,-0.081,-0.286
